"","UserID","Age","Gender","Country","Device","GameGenre","SessionCount","AverageSessionLength","SpendingSegment","InAppPurchaseAmount","FirstPurchaseDaysAfterInstall","PaymentMethod","LastPurchaseDate","RecencyDays","TotalPlaytime","LogSpend","IsPayer"
"676","f6c94b7b-1255-4c30-9413-d77b8b6b0953",39,"Male","Brazil","iOS","Battle Royale",10,7.87,"Minnow",16.14,19,"Google Pay",2025-02-22,172,78.7,2.84141491316963,1
"677","0c217ba1-f4fc-4d3c-aa77-64abc412bfd8",41,"Male","Iran","Android","Fighting",13,24.66,"Minnow",16.61,25,"Carrier Billing",2025-01-26,199,320.58,2.86846692250811,1
"678","cce44040-c70b-4fa7-93fd-8dc15665752e",21,"Male","India","iOS","Sports",8,30.47,"Minnow",13.65,25,"Carrier Billing",2025-03-12,154,243.76,2.68444033546308,1
"679","6b1958ef-93cf-404f-9c31-183bea669aa9",46,"Female","Afghanistan","iOS","Unknown",14,29.33,"Dolphin",496.31,24,"Carrier Billing",2025-07-05,39,410.62,6.20921357410488,1
"680","a1e877de-d095-4261-96f5-eacd859b93f2",50,"Male","USA","iOS","Battle Royale",12,21.09,"Minnow",10.18,15,"Carrier Billing",2025-03-30,136,253.08,2.41412646772695,1
"681","c1111691-5a61-4076-9bd1-8957a50faf6b",18,"Male","Switzerland","Android","Card",5,27.77,"Minnow",18.14,10,"Google Pay",2025-07-14,30,138.85,2.95178038602481,1
"682","192114af-c4bf-4e02-915b-909ea82e3f5e",30,"Male","USA","Android","Action RPG",7,34.2,"Minnow",9.56,7,"Gift Card",2025-08-01,12,239.4,2.35707327827812,1
"683","c35c0bcd-5c53-4941-81a5-c26554ee8b11",36,"Female","Afghanistan","Android","Sports",10,13.6,"Dolphin",459.95,19,"Gift Card",2025-05-03,102,136,6.1332895772446,1
"684","308993f8-eed6-43fe-9636-2429386144a4",36,"Male","France","Android","Casual",13,27.25,"Minnow",6.16,4,"Gift Card",2025-05-16,89,354.25,1.96850998097255,1
"685","4328e174-2eec-44d9-a4eb-216bb549486a",33,"Female","Bangladesh","Android","Sandbox",10,25.86,"Dolphin",183.03,17,"Debit Card",2025-07-17,27,258.6,5.2150987877971,1
"686","cfcd5fd7-41b9-4796-ab52-2c4f6244cd07",17,"Male","Turkey","Android","Puzzle",11,34.41,"Minnow",0.96,25,"Credit Card",2025-04-05,130,378.51,0.672944473242426,1
"687","75b86627-6339-4268-9ae1-ed2fed040f8d",40,"Male","Iran","iOS","Unknown",9,15.64,"Minnow",4.91,11,"Google Pay",2025-04-05,130,140.76,1.77664583141801,1
"688","757589ac-3410-4e5d-9b87-e02bd87badec",15,"Female","Netherlands","iOS","Role Playing",8,5.72,"Minnow",14.37,16,"Google Pay",2025-06-20,54,45.76,2.7324175575505,1
"689","1e7f3e67-e470-40b1-ba05-bed32682a602",24,"Male","Germany","iOS","Unknown",11,33.06,"Minnow",5.78,29,"Credit Card",2025-07-14,30,363.66,1.9139771019523,1
"690","cbb96891-0467-4520-9b18-9fe0f994bf64",27,"Male","USA","Android","Action RPG",7,17.34,"Minnow",6.14,22,"Apple Pay",2025-08-07,6,121.38,1.96571277635149,1
"691","c8543d7c-0a1c-4b9d-93c2-5f55db321851",14,"Male","Denmark","Android","Fighting",12,10.46,"Minnow",7.35,19,"Gift Card",2025-07-05,39,125.52,2.12226153886276,1
"692","7768ed29-4467-4d48-aa4e-68c4ad4f3fcc",15,"Female","India","iOS","Action RPG",3,16.27,"Minnow",10.24,22,"Carrier Billing",2025-05-04,101,48.81,2.41947884446554,1
"693","fbdb2f58-700f-4fec-be1f-c16807ff79f1",14,"Male","Russia","Android","MOBA",6,25.64,"Dolphin",293.07,8,"Debit Card",2025-07-07,37,153.84,5.6838178342366,1
"694","a7bd35e1-a2a3-4dfd-98b8-223d98564799",32,"Female","Denmark","iOS","Adventure",14,26.77,"Minnow",8.04,30,"Google Pay",2025-04-20,115,374.78,2.20165917440409,1
"695","f734d5a6-7dba-4656-b547-2e4cfbe5448d",29,"Female","South Korea","iOS","Fighting",14,34.18,"Minnow",19.65,6,"Debit Card",2025-01-08,217,478.52,3.02771531940704,1
"696","1193bb54-c165-4af8-9bea-fd2c19e7818a",43,"Female","Denmark","iOS","Card",14,20.65,"Minnow",4.26,8,"Debit Card",2025-05-14,91,289.1,1.66013102674962,1
"697","8e8585f4-fc5c-425d-bfec-b72a360dff17",34,"Male","Iran","iOS","Sports",9,5.01,"Minnow",1.02,23,"Debit Card",2025-01-29,196,45.09,0.703097511413113,1
"698","65bbc487-6784-45c0-bfb1-02e30c3986e1",25,"Male","Australia","iOS","Unknown",8,19.5,"Minnow",6.34,25,"Carrier Billing",2025-05-26,79,156,1.99333884262642,1
"699","ee1d7625-f642-4fb1-94a7-08db2e1e3645",35,"Male","Unknown","Android","Racing",10,9.08,"Minnow",9.13,0,"Carrier Billing",2025-06-04,70,90.8,2.31550131826059,1
"700","933e099c-97ee-45fa-9c2b-1c38ffe9176a",27,"Male","Turkey","Android","Puzzle",7,28.83,"Minnow",10.83,7,"Carrier Billing",2025-07-09,35,201.81,2.4706386779903,1
"701","cd2f9bac-ccf3-44e2-9907-920f2aca1acf",36,"Female","Norway","Android","Card",12,7.65,"Minnow",0,NA,"No Purchase",NA,NA,91.8,0,0
"702","82f6ce1b-d7e3-4be1-93cf-a2119d86dbc0",21,"Unknown","Japan","Android","Puzzle",19,17.7,"Minnow",13.95,2,"Google Pay",2025-02-26,168,336.3,2.7047112998367,1
"703","5e25132d-e94a-4eda-9508-fb512ffeda3d",40,"Male","Australia","iOS","Adventure",10,8.14,"Minnow",1.07,25,"Credit Card",2025-06-09,65,81.4,0.727548607277278,1
"704","7153e457-385c-4705-bf52-658354dfd05f",25,"Male","Germany","iOS","Strategy",11,10.72,"Minnow",18.92,2,"Google Pay",2025-05-21,84,117.92,2.99172425215645,1
"705","17ebc561-3c20-4d14-b0bd-46d2c1f79033",24,"Male","France","iOS","Casual",10,10.75,"Minnow",3.88,12,"Carrier Billing",2025-08-11,2,107.5,1.58514521986506,1
"706","8653f820-a10f-49a8-9d39-75b837609778",33,"Female","Russia","Android","Casual",12,30.12,"Whale",0,NA,"No Purchase",NA,NA,361.44,0,0
"707","ce55fc17-9c77-4a05-a35b-796b5a0b4583",45,"Female","Unknown","Android","Puzzle",12,8.64,"Minnow",13.1,22,"Credit Card",2025-04-13,122,103.68,2.64617479738412,1
"708","958d0b47-d373-4bfe-b880-aa1b32c750f1",41,"Female","USA","Android","Card",6,25.93,"Dolphin",244.87,5,"Google Pay",2025-04-18,117,155.58,5.5048029409661,1
"709","24c84bcb-05bf-4106-896f-356cb882a313",43,"Male","Italy","iOS","Racing",8,10.46,"Minnow",13.43,28,"Gift Card",2025-03-30,136,83.68,2.66930937278578,1
"710","4fb3e0e4-3b7b-4f98-87d3-f92b9608d782",50,"Male","Japan","Android","Puzzle",9,6.28,"Dolphin",261.28,23,"Carrier Billing",2025-02-18,176,56.52,5.56941263539542,1
"711","ec5d4418-ad38-418d-a0db-18746c906ac1",44,"Male","India","Android","Strategy",11,31.61,"Minnow",8.65,9,"Paypal",2025-02-04,190,347.71,2.26695791535089,1
"712","3b092fd4-fb16-4f57-8812-3ade72f9e587",36,"Female","South Korea","Android","Simulation",11,14.09,"Minnow",19.91,1,"Credit Card",2025-06-10,64,154.99,3.04022751344054,1
"713","ecffadb4-9dd9-4ab1-a61e-0d815b1ec381",15,"Male","India","Android","Sandbox",5,26.88,"Dolphin",459.9,23,"Paypal",2025-05-23,82,134.4,6.13318109972646,1
"714","fcafc868-200f-4d72-8e37-f2c114735194",31,"Male","Switzerland","Android","Fighting",10,20.52,"Minnow",0.27,4,"Carrier Billing",2025-05-03,102,205.2,0.2390169004705,1
"715","97089c54-8fd4-441d-a843-e59cc1d90631",40,"Other","Brazil","iOS","Adventure",6,14.39,"Minnow",0.32,5,"Gift Card",2025-03-10,156,86.34,0.277631736598279,1
"716","9286205e-1e76-4034-909f-eff84d09c81b",17,"Male","Norway","Android","MMORPG",12,15.44,"Minnow",2.14,15,"Apple Pay",2025-05-16,89,185.28,1.14422279992016,1
"717","cf1a51ba-7fc9-48e7-b5c2-1c8158532bd0",45,"Male","UK","iOS","MMORPG",18,29.52,"Minnow",2.94,12,"Gift Card",2025-05-15,90,531.36,1.37118072330984,1
"718","c01cf6e7-ca4b-4e02-af27-4761cb424154",46,"Male","Russia","iOS","Fighting",8,13.63,"Minnow",6.22,25,"Debit Card",2025-01-30,195,109.04,1.97685495290473,1
"719","f8a983e2-c023-438e-8f74-6cf097fa87e8",47,"Female","Australia","Android","Action RPG",6,16.72,"Dolphin",420.32,1,"Carrier Billing",2025-04-29,106,100.32,6.04339263996834,1
"720","fd9e9201-9848-44ce-8d5b-b7a575dc8cc2",48,"Male","Japan","Android","Sandbox",11,30.04,"Minnow",6.01,8,"Credit Card",2025-02-21,173,330.44,1.9473377010465,1
"721","edd1b814-6818-4f88-a2cb-cb6c17514133",46,"Male","Italy","Android","Sandbox",10,17.33,"Minnow",16.52,9,"Credit Card",2025-01-26,199,173.3,2.86334308550825,1
"722","74ace151-c3c0-4108-82fe-149265f941da",39,"Female","Canada","iOS","MMORPG",14,16.73,"Minnow",0,NA,"No Purchase",NA,NA,234.22,0,0
"723","72103d69-5c11-42b1-b132-5f35fcb0aae4",23,"Unknown","Italy","Android","Unknown",9,16.93,"Minnow",8.47,30,"Apple Pay",2025-04-07,128,152.37,2.24812890719799,1
"724","1598c279-c064-4795-ba01-84579db6f641",22,"Male","Egypt","Android","Casual",11,25.06,"Minnow",5.47,6,"Gift Card",2025-01-06,219,275.66,1.86717610851281,1
"725","363fa777-be62-4eda-bc53-873de2201958",26,"Female","India","Android","Casual",12,5.64,"Minnow",10.43,3,"Carrier Billing",2025-02-25,169,67.68,2.43624147780672,1
"726","8705ff23-fdb9-4222-90aa-ba1307300add",52,"Male","Brazil","Android","Action RPG",3,8.65,"Dolphin",72.5,25,"Debit Card",2025-03-29,137,25.95,4.29728540621879,1
"727","63ed67f2-c585-458a-ba05-8e91ba227696",31,"Male","Japan","Android","Fighting",8,30.17,"Minnow",18.98,5,"Debit Card",2025-03-04,162,241.36,2.99473177322041,1
"728","a1c0f0af-1502-4ba9-82c0-4d480a0a54b4",29,"Male","Australia","iOS","Role Playing",14,7.8,"Minnow",5.79,22,"Credit Card",2025-06-03,71,109.2,1.9154509415706,1
"729","94b2a10f-6c99-413d-a130-a9f953780bdc",51,"Male","China","Android","Racing",9,6.07,"Minnow",17.9,22,"Credit Card",2025-04-08,127,54.63,2.9391619220656,1
"730","ccd23980-8d07-496a-bd98-70e16b46a30e",47,"Female","China","Android","Puzzle",6,23.05,"Minnow",13.82,20,"Debit Card",2025-05-11,94,138.3,2.69597761986794,1
"731","5882469a-a579-4628-8b6c-4335e94c279a",49,"Female","China","iOS","Sandbox",4,22.64,"Minnow",4.75,23,"Google Pay",2025-01-20,205,90.56,1.74919985480926,1
"732","c675c951-5d19-4fa9-aa1b-f0b10eafbb17",49,"Male","UK","iOS","Action RPG",10,18.42,"Minnow",8.97,19,"Paypal",2025-05-24,81,184.2,2.29958058397375,1
"733","f8638688-1fde-408c-bc94-28a133e4d6c6",41,"Male","India","Android","Racing",13,9.04,"Minnow",8.53,15,"Google Pay",2025-04-01,134,117.52,2.25444471766611,1
"734","7604e549-e739-47c9-b91d-6e2e1cf53077",28,"Male","Bangladesh","iOS","Strategy",10,20.18,"Whale",1125.88,13,"Paypal",2025-03-03,163,201.8,7.0272080309971,1
"735","fa422555-f555-4037-9b04-5a71aaf26507",15,"Male","Switzerland","Android","Unknown",9,28.21,"Minnow",4.49,19,"Paypal",2025-08-02,11,253.89,1.70292825552144,1
"736","bd922303-f774-4f8c-9e48-23c27b1bd7bb",43,"Male","Italy","Android","Battle Royale",10,6.78,"Minnow",2.66,2,"Gift Card",2025-05-21,84,67.8,1.29746314741327,1
"737","24fd37ee-11d9-402e-8a12-d134ccbb083a",24,"Male","Netherlands","iOS","MOBA",11,16.58,"Minnow",10.45,25,"Debit Card",2025-01-12,213,182.38,2.43798973000025,1
"738","3c542eeb-8331-4738-8805-655fd0b4a4f5",21,"Male","USA","iOS","MMORPG",10,32.36,"Minnow",13.86,20,"Credit Card",2025-03-24,142,323.6,2.69867303928961,1
"739","15a68a63-6756-4d75-bb8c-1feb38c29d16",15,"Male","South Korea","Android","Casual",13,18.72,"Minnow",6.88,24,"Gift Card",2025-03-20,146,243.36,2.06432790386979,1
"740","b7c1fc7d-5a08-416c-a0e8-733f3d9dda8c",49,"Male","Spain","Android","Sandbox",8,6.5,"Minnow",1.75,27,"Carrier Billing",2025-02-02,192,52,1.01160091167848,1
"741","83ffe096-51b7-4927-bae0-3c2c179ec07a",32,"Male","Afghanistan","Android","Fighting",6,30.6,"Minnow",19.5,12,"Carrier Billing",2025-04-21,114,183.6,3.02042488614436,1
"742","01d65d15-3030-46e5-9436-df69e0ec025f",15,"Female","Saudi Arabia","iOS","Sandbox",11,13.69,"Minnow",10.45,19,"Google Pay",2025-01-12,213,150.59,2.43798973000025,1
"743","bfc666eb-39f4-4784-958d-c350fd6d3d6b",21,"Female","UK","Android","Fighting",9,16.05,"Minnow",19.08,15,"Debit Card",2025-01-29,196,144.45,2.99972429482353,1
"744","093c5ad9-3f93-4a8e-97a3-05003269f1ff",38,"Male","France","Android","Simulation",5,11.68,"Minnow",18.02,22,"Apple Pay",2025-01-02,223,58.4,2.94549105711724,1
"745","01178b24-c883-4f4c-9d75-64df3917e599",43,"Female","UK","iOS","Battle Royale",13,33.82,"Dolphin",129.25,27,"Paypal",2025-06-29,45,439.66,4.86945568063348,1
"746","63bb5019-79a7-40eb-b8b5-a0dba2093207",30,"Male","Australia","Android","Sandbox",6,18.6,"Minnow",12.62,2,"Credit Card",2025-04-27,108,111.6,2.61153930072137,1
"747","3248ce3e-ce21-42f6-a46d-64cd6f1fcbaa",27,"Female","Afghanistan","Android","Strategy",8,15.36,"Dolphin",223.28,28,"Credit Card",2025-03-13,153,122.88,5.41289527125547,1
"748","b755344c-abe0-4b1d-bcdc-0520439dd204",17,"Male","Turkey","iOS","Action RPG",12,27.58,"Minnow",10.35,27,"Paypal",2025-03-01,165,330.96,2.42921774392741,1
"749","8554f9a8-747c-4db3-8657-08e5406a5a44",49,"Male","Canada","iOS","Fighting",12,6.96,"Minnow",14.99,10,"Paypal",2025-05-09,96,83.52,2.77196352684586,1
"750","4d01a563-12a0-4cfe-aec2-d43fadd758b7",32,"Male","Turkey","iOS","Simulation",8,34.25,"Minnow",8.63,18,"Google Pay",2025-04-03,132,274,2.26488322581003,1
"751","1943bb9f-828f-4099-a824-67c23dc87c26",45,"Male","Iran","Android","Fighting",11,29.99,"Minnow",7.88,29,"Credit Card",2025-06-07,67,329.89,2.18380155700408,1
"752","f0f58756-0319-4143-b1f1-93328506e717",26,"Female","Japan","Android","Strategy",7,28.63,"Minnow",13.7,21,"Gift Card",2025-05-28,77,200.41,2.68784749378469,1
"753","217730e7-630d-4c88-9d94-f862893c9c7d",27,"Female","Australia","Android","MOBA",11,20.77,"Minnow",9.2,17,"Carrier Billing",2025-07-21,23,228.47,2.32238772029023,1
"754","3bb39262-3623-43ba-a5f8-39edb3b4ffe8",17,"Female","South Korea","Android","Racing",13,12.12,"Minnow",8.08,3,"Carrier Billing",2025-06-23,51,157.56,2.2060741926132,1
"755","ae33c9f6-eac0-4cf1-a619-f78b4165f6e5",32,"Female","Denmark","Android","Battle Royale",8,26.96,"Minnow",19.42,25,"Apple Pay",2025-05-14,91,215.68,3.01651481273652,1
"756","0ebbdf40-8e1f-41e3-bcb8-fb2e68165546",49,"Male","India","iOS","Battle Royale",5,13.89,"Minnow",16.24,10,"Google Pay",2025-04-17,118,69.45,2.84723226523555,1
"757","c6632c2c-98d8-4cb4-85ef-e8a01be4d9a9",53,"Female","Italy","iOS","Card",9,19.8,"Minnow",5,27,"Credit Card",2025-02-12,182,178.2,1.79175946922805,1
"758","0d2a0cf8-dd6c-4db7-ab9a-710abe362ca5",54,"Male","Mexico","iOS","MMORPG",8,9.11,"Dolphin",358.22,1,"Gift Card",2025-05-13,92,72.88,5.88393501416532,1
"759","5bab05db-bd02-4c4d-a767-8f6bc5f02496",13,"Other","South Korea","Android","Puzzle",4,26.7,"Minnow",6.66,24,"Debit Card",2025-03-11,155,106.8,2.0360119837525,1
"760","d3acd67e-7332-4e14-9655-fb9f6ea01fac",50,"Male","Saudi Arabia","Android","Battle Royale",10,29.16,"Minnow",12.01,13,"Paypal",2025-02-23,171,291.6,2.56571829252441,1
"761","a8881761-c5ca-4ded-ad96-81e76b2f04e1",37,"Male","Denmark","Android","Adventure",10,24.31,"Whale",4930.28,11,"Debit Card",2025-04-15,120,243.1,8.50335386822587,1
"762","cfb95aec-901a-4be9-a58e-d348998d6d2f",14,"Female","Switzerland","iOS","Fighting",12,15.66,"Minnow",10.56,1,"Carrier Billing",2025-08-04,9,187.92,2.44755086324423,1
"763","3b3cd1ba-5b63-4914-920c-3448046d34e6",33,"Female","Saudi Arabia","iOS","Adventure",14,27.94,"Dolphin",478.26,13,"Credit Card",2025-05-30,75,391.16,6.17224324764442,1
"764","bace4830-d0b3-412c-84ac-bd55f9981678",28,"Male","Turkey","Android","Action RPG",7,24.67,"Minnow",9.43,19,"Paypal",2025-02-02,192,172.69,2.34468626901268,1
"765","ea9e57bf-8ffb-4f98-85a7-6f41bd04952c",54,"Male","India","iOS","Action RPG",13,27.54,"Dolphin",321.48,12,"Carrier Billing",2025-02-01,193,358.02,5.77604111880891,1
"766","d80a550d-beb1-40ca-9fbf-0a1d201375b8",44,"Female","Italy","iOS","Casual",5,13.62,"Minnow",11.85,6,"Carrier Billing",2025-08-11,2,68.1,2.55334381134123,1
"767","dd9c1f63-3bd0-404f-8ef4-6b5b96466d77",48,"Female","Brazil","iOS","Role Playing",10,7.62,"Minnow",3.55,5,"Google Pay",2025-02-12,182,76.2,1.51512723296286,1
"768","950bf978-f77f-4375-abb4-3662c599ea76",50,"Female","Saudi Arabia","iOS","MOBA",11,28.31,"Minnow",1.36,24,"Carrier Billing",2025-01-22,203,311.41,0.858661619037519,1
"769","9eef3ace-8d47-4563-a270-dcbcebe2d12c",19,"Male","India","Android","Card",7,34.62,"Minnow",13.66,1,"Carrier Billing",2025-05-15,90,242.34,2.68512269645851,1
"770","ca00fc14-b3d9-48ba-9076-d2fd7bfc5ef0",18,"Male","Spain","Android","Racing",15,16.14,"Minnow",12.81,1,"Gift Card",2025-05-21,84,242.1,2.6253929674212,1
"771","b540f600-1080-475d-ae4f-97e23f399c04",52,"Male","Afghanistan","iOS","Strategy",9,9.19,"Minnow",7.02,15,"Debit Card",2025-02-23,171,82.71,2.08193842187842,1
"772","33cc58af-4110-4642-aca2-ebf9a9793301",42,"Female","Australia","Android","Puzzle",11,34.19,"Minnow",3.31,29,"Google Pay",2025-05-29,76,376.09,1.46093790411566,1
"773","b5ee6a5d-b500-42af-a75c-ae1151cae7dd",17,"Female","Egypt","Android","Sports",5,20.8,"Minnow",15.81,22,"Carrier Billing",2025-01-22,203,104,2.82197394742052,1
"774","2fae3866-5de3-4527-a859-956a9d7cd616",32,"Female","Bangladesh","iOS","Card",10,27.36,"Minnow",6.22,14,"Paypal",2025-03-18,148,273.6,1.97685495290473,1
"775","71ab0c97-868b-47f2-9741-8973bea2ee50",26,"Male","Mexico","Android","Sandbox",11,22.01,"Minnow",15.46,4,"Gift Card",2025-05-19,86,242.11,2.80093319524892,1
"776","dde2d0ab-803e-40b9-aaeb-bcacdaf70423",39,"Female","Afghanistan","iOS","Casual",8,29.55,"Minnow",17.58,0,"Carrier Billing",2025-01-24,201,236.4,2.92208573338569,1
"777","8de0b030-f0e4-4ba4-a1ef-80e0add809fb",27,"Male","Germany","iOS","Card",11,21.95,"Minnow",13.05,14,"Apple Pay",2025-02-17,177,241.45,2.64262239577975,1
"778","5079699d-4027-4267-91a9-db8bcf50198f",26,"Female","India","iOS","MMORPG",7,5.42,"Minnow",4.95,7,"Paypal",2025-03-31,135,37.94,1.78339121955754,1
"779","a583bd2e-2416-439c-a18d-311e575f8c14",38,"Male","Germany","Android","Simulation",7,17.66,"Minnow",13.32,12,"Google Pay",2025-04-02,133,123.62,2.6616571615325,1
"780","b058a4e0-a5d3-49a3-ac97-a58c1d80e8ba",37,"Female","Iran","iOS","Sports",13,9.06,"Minnow",17.59,22,"Apple Pay",2025-06-05,69,117.78,2.92262380173335,1
"781","9667db0a-695a-4fee-b0ac-b51066ffad7e",50,"Female","Russia","iOS","Sports",7,30.83,"Minnow",9.62,20,"Credit Card",2025-06-09,65,215.81,2.36273901581379,1
"782","a0c30750-c0a5-4fd7-9ed1-ff3acf4ffc1d",43,"Female","India","Android","Fighting",10,18.79,"Dolphin",336.67,7,"Gift Card",2025-06-09,65,187.9,5.82206908720016,1
"783","09289de9-d7e8-4480-b80e-1057bc1fbb65",41,"Female","India","iOS","MMORPG",15,34.09,"Whale",4297.48,14,"Apple Pay",2025-07-01,43,511.35,8.36601675081782,1
"784","a76b6f34-1dba-4aed-a586-99dfbe1013f7",53,"Male","Brazil","iOS","Racing",8,24.89,"Minnow",11.84,22,"Debit Card",2025-04-09,126,199.12,2.55256529826182,1
"785","0ac1a7e8-9ee9-4846-8e8b-2729bca86836",45,"Male","Italy","iOS","Puzzle",7,10.99,"Minnow",0.31,2,"Carrier Billing",2025-04-14,121,76.93,0.27002713721306,1
"786","54cf4839-e46a-4834-88af-1887a5332d4d",33,"Female","Japan","Android","Action RPG",9,11.22,"Minnow",4.52,12,"Paypal",2025-07-19,25,100.98,1.708377860289,1
"787","08ac9f58-221b-4568-9ea6-849c41e6b7f9",35,"Female","Bangladesh","Android","Role Playing",9,27.22,"Dolphin",64.22,15,"Carrier Billing",2025-07-16,28,244.98,4.17776617036117,1
"788","cede8375-618b-4596-b4ae-3e902016557a",35,"Male","Norway","Android","Card",11,27.41,"Minnow",15.33,21,"Credit Card",2025-01-06,219,301.51,2.79300390698237,1
"789","cdc4a3f7-6730-40fb-aad7-4d55b7208e76",40,"Female","India","Android","Sports",12,6.86,"Minnow",11.7,10,"Apple Pay",2025-01-12,213,82.32,2.54160199346455,1
"790","e81300a2-e67c-4062-8305-20ed40141fa7",24,"Female","Spain","iOS","Casual",9,25.12,"Minnow",19.33,18,"Apple Pay",2025-04-10,125,226.08,3.01209762764026,1
"791","ebc6a5d1-e417-420f-a179-3660f3cc132c",37,"Male","Russia","iOS","Battle Royale",12,22.91,"Minnow",0.09,22,"Paypal",2025-05-26,79,274.92,0.0861776962410523,1
"792","32744f25-ba7a-459f-b164-c2090abb8bd8",50,"Female","Norway","Android","MMORPG",12,6.11,"Minnow",4.51,27,"Apple Pay",2025-06-01,73,73.32,1.70656462316482,1
"793","4174929d-f8af-426a-8e84-723d25b3a7f8",26,"Male","India","iOS","Adventure",5,19.49,"Minnow",1.6,0,"Apple Pay",2025-07-26,18,97.45,0.955511445027436,1
"794","f7c1e895-b58e-456a-baf1-1c2172a911c9",42,"Male","China","Android","Sports",8,26.29,"Minnow",0,NA,"No Purchase",NA,NA,210.32,0,0
"795","a8cbed0d-a2d1-4f04-af57-38d6fd3c53b2",46,"Male","Saudi Arabia","Android","Adventure",13,10.42,"Dolphin",69.42,30,"Google Pay",2025-01-08,217,135.46,4.25447731372691,1
"796","d6d479b5-08d2-4f18-a627-06284f5859f1",13,"Female","Mexico","iOS","Casual",12,30.36,"Minnow",15.61,25,"Debit Card",2025-02-13,181,364.32,2.8100049236252,1
"797","bbdfa03b-3859-4c64-8d94-80541d622d3a",20,"Female","UK","iOS","Role Playing",12,15.29,"Minnow",0.91,30,"Google Pay",2025-03-11,155,183.48,0.647103242058539,1
"798","372d085b-3480-4e4e-bb36-1359c2285496",14,"Male","USA","iOS","Action RPG",9,6.93,"Minnow",16.87,30,"Debit Card",2025-07-16,28,62.37,2.88312332917134,1
"799","c05bd42f-d7ba-42e6-9f65-e0e6a61982a5",43,"Male","India","Android","Sports",5,10.72,"Dolphin",325.61,10,"Google Pay",2025-06-08,66,53.6,5.7887667985612,1
"800","7ae93832-f223-4cf4-bcf4-392af66c3edd",42,"Male","France","iOS","Battle Royale",14,33.36,"Minnow",11.09,13,"Paypal",2025-03-07,159,467.04,2.4923786646267,1
"801","4cc6d102-c243-4b2f-aea3-423ad7b3f5c3",21,"Female","USA","iOS","MMORPG",5,13.03,"Minnow",0.05,14,"Paypal",2025-05-03,102,65.15,0.048790164169432,1
"802","b8592276-2109-449c-bf57-e1a5c02f3fcc",53,"Female","Turkey","iOS","Sandbox",13,19.71,"Minnow",13.67,7,"Carrier Billing",2025-04-30,105,256.23,2.68580459215489,1
"803","f5b5883f-2f61-44b7-a1d7-37abcc8faeb0",20,"Male","Italy","Android","Battle Royale",9,30.55,"Minnow",17.62,0,"Paypal",2025-07-23,21,274.95,2.92423627184892,1
"804","8b695237-06e6-4599-aeb8-74950a0b85a0",30,"Male","Denmark","Android","Puzzle",8,32.1,"Minnow",15.39,27,"Apple Pay",2025-06-17,57,256.8,2.79667139275574,1
"805","c26d15ac-c6e7-4e39-b7b4-8874cf43c427",39,"Other","USA","Android","Sandbox",9,28.02,"Dolphin",52.98,9,"Debit Card",2025-06-02,72,252.18,3.98861360758986,1
"806","88fc7eb4-a19b-498b-a592-fb05adc6647f",52,"Male","Switzerland","Android","Action RPG",8,12.83,"Minnow",13.8,18,"Credit Card",2025-01-01,224,102.64,2.69462718077007,1
"807","c86d20a8-7381-45dc-9bfe-db792a3c9476",13,"Male","China","iOS","MMORPG",17,34.16,"Minnow",14.48,13,"Google Pay",2025-06-27,47,580.72,2.73954886816158,1
"808","d6eba07e-497a-4c10-acea-da53b9c0058e",16,"Male","Switzerland","Android","Sandbox",14,31.37,"Minnow",4.77,27,"Apple Pay",2025-03-27,139,439.18,1.75267208052001,1
"809","366186a0-b17d-4af6-937b-a268a22060e2",24,"Male","Sri Lanka","Android","MOBA",11,27.94,"Minnow",4.09,20,"Credit Card",2025-07-28,16,307.34,1.62727783056243,1
"810","1388be92-1c61-4b8b-b11e-c2a72d22f573",13,"Female","Turkey","Android","Casual",13,8.88,"Minnow",0,NA,"No Purchase",NA,NA,115.44,0,0
"811","4808127f-7113-4a1a-a2d7-daf26f9f0e28",36,"Male","Canada","Android","Role Playing",11,22.88,"Minnow",4.07,6,"Credit Card",2025-04-24,111,251.68,1.62334081760309,1
"812","a105090b-825d-4b02-9705-12adc7121975",32,"Male","Japan","iOS","Battle Royale",13,26.36,"Dolphin",219.29,15,"Carrier Billing",2025-07-18,26,342.68,5.39494486013163,1
"813","65b218c9-f8d7-4b7d-b322-1c3f9870601f",24,"Female","Turkey","Android","MOBA",8,24.75,"Minnow",15.74,30,"Debit Card",2025-01-25,200,198,2.81780106506133,1
"814","025be2a8-1c2a-4152-a62c-13d2e727dc3e",17,"Male","Turkey","iOS","MOBA",8,6.65,"Minnow",14.1,1,"Debit Card",2025-07-14,30,53.2,2.71469474382088,1
"815","36a20061-f752-44e9-8235-dd267ab6c2a2",52,"Male","Germany","iOS","MMORPG",11,20.85,"Minnow",16.83,16,"Paypal",2025-02-12,182,229.35,2.88088243187505,1
"816","d75c9958-fc20-4639-8812-af3a543faed8",33,"Female","Unknown","Android","MOBA",10,34.88,"Minnow",11.25,22,"Gift Card",2025-02-27,167,348.8,2.50552593699074,1
"817","dfada9f4-9fa1-429f-8585-56986069c4c6",35,"Male","Spain","iOS","MOBA",11,23.41,"Minnow",3.51,26,"Apple Pay",2025-06-13,61,257.51,1.50629715351459,1
